Date,share35,Master,Debt,Deposits,share20,share65,Thaishare,estate,abroadshare,abroadDebt,gold,active,vayu
08/01/2568,32.4363,29.0257,23.4451,21.0879,28.3414,36.8312,23.2272,22.1683,27.8229,27.5989,38.6982,31.3264,10.1715
07/01/2568,32.427,29.0081,23.4469,21.0868,28.3307,36.8227,23.2789,22.0192,27.8306,27.6155,38.3703,31.3198,10.0715
06/01/2568,32.4872,29.0694,23.4433,21.0858,28.3793,36.9546,23.0222,21.982,28.0518,27.6795,38.3217,31.4309,10.0716
03/01/2568,32.3993,29.0137,23.4618,21.0825,28.3382,36.7032,23.275,22.052,27.6293,27.7104,38.214,31.2125,10.0716
02/01/2568,32.3057,28.9595,23.4567,21.0816,28.293,36.4982,23.2579,22.0581,27.3574,27.7464,38.312,31.0288,10.0716
30/12/2567,32.2897,28.93,23.4474,21.0718,28.2756,36.4734,23.4289,22.4011,27.3089,27.7334,37.3121,31.0077,9.9963
27/12/2567,32.3515,28.9527,23.4541,21.0682,28.2906,36.6264,23.4992,22.2157,27.5277,27.6571,37.4389,31.1407,10.0963
26/12/2567,32.417,29.0064,23.4599,21.0667,28.3349,36.7599,23.4515,21.9079,27.7271,27.7113,37.8608,31.2626,10.0963
25/12/2567,32.4098,28.9921,23.4651,21.0657,28.3285,36.7382,23.5187,22.0665,27.6835,27.7146,37.5399,31.2435,9.9963
24/12/2567,32.3838,28.9829,23.4626,21.0643,28.3162,36.6975,23.4357,21.993,27.6523,27.7108,37.4981,31.2062,10.0963
23/12/2567,32.3322,28.9607,23.4592,21.0627,28.2926,36.593,23.2805,21.8049,27.5412,27.7156,37.4904,31.1146,9.9963
20/12/2567,32.3398,29.0093,23.4529,21.0588,28.3281,36.62,22.8726,21.8943,27.6357,27.7719,37.8793,31.1362,9.9964
19/12/2567,32.3827,29.0228,23.4503,21.0575,28.3468,36.7087,23.0729,21.9184,27.7081,27.7308,37.6193,31.2247,9.9964
18/12/2567,32.4557,29.0441,23.4475,21.0563,28.3826,36.8249,23.4366,22.3193,27.8071,27.8255,37.2815,31.3255,9.9964
17/12/2567,32.5567,29.1045,23.4355,21.0558,28.4411,37.0426,23.3991,22.4576,28.1284,27.9197,37.86,31.5094,9.9964
16/12/2567,32.6002,29.0974,23.4178,21.0546,28.4441,37.0977,23.932,22.5893,28.0806,27.929,37.8114,31.563,10.0964
13/12/2567,32.6473,29.1108,23.4122,21.0491,28.4682,37.1768,24.1519,22.9135,28.1261,27.9286,37.8118,31.6388,9.9965
12/12/2567,32.6021,29.0722,23.4097,21.048,28.437,37.0623,24.335,22.8755,27.9612,27.9988,37.9248,31.5365,10.0965
11/12/2567,32.6846,29.1242,23.4093,21.0472,28.4878,37.1769,24.517,22.9348,28.0442,28.0858,38.5357,31.636,10.0965
09/12/2567,32.6957,29.1278,23.4117,21.0452,28.4997,37.1621,24.6261,22.8396,27.9852,28.1443,37.6254,31.6208,9.9965
06/12/2567,32.8133,29.2043,23.409,21.0425,28.5667,37.3678,24.724,22.8756,28.1968,28.1762,37.5771,31.8033,9.9966
04/12/2567,32.8575,29.2425,23.394,21.0407,28.5926,37.4583,24.6665,22.791,28.2982,28.18,38.1375,31.888,9.9966
03/12/2567,32.8335,29.2258,23.405,21.0396,28.5763,37.3814,24.7518,22.5634,28.1496,28.1394,38.08,31.8213,9.9966
02/12/2567,32.764,29.2117,23.3862,21.0389,28.5534,37.2731,24.326,22.5093,28.0902,28.1616,38.1233,31.7209,9.9966
29/11/2567,32.6289,29.1322,23.3715,21.0303,28.4716,37.0357,24.1104,22.5517,27.856,28.1282,38.1123,31.4999,9.9966
28/11/2567,32.5562,29.0628,23.3569,21.0293,28.3854,36.9538,24.1481,22.5034,27.8482,28.0535,37.9284,31.4521,10.0966
27/11/2567,32.5903,29.0764,23.3335,21.028,28.3979,37.0469,24.1484,22.4975,27.9712,28.0253,38.0907,31.5376,9.9967
26/11/2567,32.6504,29.0997,23.3185,21.0266,28.4184,37.1671,24.3223,22.7003,28.0764,27.9799,38.1329,31.6457,9.9967
25/11/2567,32.6475,29.0896,23.3088,21.0255,28.408,37.1383,24.5107,22.4487,27.9889,27.9962,38.0022,31.6217,10.0967
22/11/2567,32.5684,29.0188,23.3,21.0215,28.339,37.0206,24.5585,22.3392,27.8331,27.8585,39.0897,31.522,10.0967
21/11/2567,32.5406,29.0019,23.2935,21.02,28.3202,36.9828,24.4133,22.2794,27.8274,27.8256,38.6477,31.4796,9.9967
20/11/2567,32.5536,29.0184,23.2931,21.0189,28.3309,36.9974,24.4479,22.1403,27.8317,27.8277,38.416,31.4942,10.0967
19/11/2567,32.5308,28.9956,23.2873,21.0175,28.3163,36.9324,24.4914,22.0566,27.727,27.858,38.076,31.4334,9.9968
18/11/2567,32.5476,29.0239,23.2867,21.0171,28.333,36.9625,24.3563,21.9561,27.7473,27.8207,37.9717,31.4663,9.9968
15/11/2567,32.5038,29.006,23.2817,21.0134,28.312,36.9109,24.1429,21.7481,27.7503,27.8134,37.2929,31.4204,9.9968
14/11/2567,32.6661,29.0934,23.2756,21.0083,28.3854,37.2596,24.2345,21.8405,28.2252,27.791,37.6675,31.7221,9.9968
13/11/2567,32.5798,29.017,23.2729,21.0074,28.3245,37.1053,24.382,22.0769,28.0296,27.7789,37.3001,31.5916,9.9969
12/11/2567,32.6662,29.0892,23.2766,21.0065,28.3904,37.2989,24.2849,22.108,28.3313,27.826,37.8425,31.7678,9.9969
11/11/2567,32.6206,29.0377,23.2728,21.0056,28.3567,37.2043,24.5424,22.1362,28.2169,27.9117,37.7057,31.6901,9.9969
08/11/2567,32.5431,28.9679,23.2712,21.003,28.2986,37.0445,24.7988,22.1283,27.9824,27.8875,38.2415,31.552,9.9969
07/11/2567,32.6509,29.0323,23.2636,21.0022,28.3538,37.2742,24.8619,21.9727,28.2481,27.8206,38.8216,31.762,9.9969
06/11/2567,32.5215,28.9437,23.2584,21.0015,28.2695,37.0103,24.9593,22.3952,27.8646,27.758,38.0775,31.53,9.9969
05/11/2567,32.3715,28.8435,23.2662,21.0008,28.1844,36.6249,25.3075,22.6218,27.263,27.837,38.6212,31.185,10.0969
04/11/2567,32.3142,28.825,23.2599,20.9998,28.1648,36.5118,25.0557,22.7352,27.1386,27.8455,38.6677,31.0811,9.997
01/11/2567,32.3545,28.8474,23.2562,20.9972,28.1801,36.6104,25.0495,22.7309,27.257,27.7883,38.8485,31.1716,9.997
31/10/2567,32.2919,28.8139,23.2534,20.9963,28.1537,36.4681,25.0609,22.7918,27.07,27.8386,38.8329,31.0468,9.997
30/10/2567,32.304,28.8375,23.2396,20.9908,28.1545,36.5667,24.7481,22.6438,27.3342,27.8519,39.2088,31.1252,9.997
29/10/2567,32.3898,28.884,23.2329,20.9895,28.1976,36.713,24.9186,22.7292,27.4725,27.8742,39.0948,31.2524,9.997
28/10/2567,32.4174,28.9063,23.2385,20.9882,28.2186,36.7567,24.9588,22.7755,27.5149,27.8911,38.7809,31.2933,9.997
25/10/2567,32.4327,28.9072,23.242,20.9843,28.2254,36.7518,25.1632,22.7537,27.4532,27.9303,38.7129,31.2899,9.9971
24/10/2567,32.3255,28.8222,23.2282,20.9829,28.1529,36.5824,25.0835,22.7832,27.3524,27.9602,38.4915,31.1163,9.9971
22/10/2567,32.3492,28.817,23.2342,20.9803,28.15,36.6325,25.3417,22.7842,27.3902,27.941,38.4793,31.1644,10.0971
21/10/2567,32.4215,28.8362,23.2464,20.9793,28.1856,36.7324,25.7138,22.9943,27.443,27.9825,38.0152,31.2565,9.9971
18/10/2567,32.3679,28.813,23.233,20.9753,28.1644,36.5877,25.7223,23.193,27.2426,28.1117,37.7868,31.1222,10.0971
17/10/2567,32.3875,28.8061,23.2297,20.9739,28.1671,36.6009,25.9435,23.1986,27.1947,28.0946,37.4897,31.1379,9.9972
16/10/2567,32.3448,28.8041,23.2183,20.9736,28.1635,36.5279,25.7182,23.3053,27.1495,28.1615,37.2841,31.0745,9.9972
15/10/2567,32.332,28.803,23.1806,20.9721,28.1484,36.5966,25.4042,23.0942,27.3518,28.1094,37.2775,31.1333,9.9972
11/10/2567,32.3486,28.7959,23.1697,20.9668,28.1405,36.6734,25.4644,23.0237,27.4631,28.0353,37.1789,31.2066,9.9972
10/10/2567,32.3611,28.816,23.1625,20.9653,28.151,36.6939,25.4313,23.0644,27.4716,28.0325,37.0613,31.2282,9.9972
09/10/2567,32.2758,28.7659,23.1567,20.9641,28.1048,36.5429,25.266,22.8655,27.3262,28.0454,36.6553,31.0923,9.9973
08/10/2567,32.2906,28.7899,23.1495,20.9627,28.1253,36.5926,25.2065,22.8695,27.4197,28.0666,36.9017,31.1425,9.9973
07/10/2567,32.2847,28.7955,23.1481,20.9613,28.1225,36.6062,25.2139,22.6783,27.4745,28.0675,37.0995,31.1605,10.0973
04/10/2567,32.1506,28.7091,23.1634,20.9579,28.0563,36.3255,25.0456,23.2416,27.1506,28.1263,36.782,30.8996,10.0071
03/10/2567,32.1784,28.7558,23.169,20.9573,28.102,36.3282,25.007,23.2813,27.1315,28.2672,36.9534,30.9029,10
02/10/2567,32.0857,28.6866,23.1757,20.9564,28.0447,36.1316,25.1006,23.5606,26.872,28.293,36.588,30.7259,9.9992
01/10/2567,32.0645,28.6532,23.1729,20.9552,28.0223,36.0406,25.3379,23.4748,26.6836,28.3338,36.4031,30.6428,
30/09/2567,31.8816,28.5277,23.1776,20.9538,27.9045,35.7511,25.0038,23.3598,26.4524,,28.2202,35.6645,30.3756
27/09/2567,31.9673,28.5893,23.1666,20.9446,27.9577,35.9053,24.9577,23.3723,26.6421,,28.2616,36.1138,30.5077
26/09/2567,32.0129,28.6186,23.1681,20.9433,27.979,35.9393,25.0974,23.5269,26.5714,,28.237,36.5448,30.5339
25/09/2567,32.0293,28.642,23.1686,20.942,27.9916,35.9151,25.2215,23.7497,26.4553,,28.2616,36.5254,30.5084
24/09/2567,32.0772,28.6867,23.161,20.9406,28.0245,35.9662,25.24,23.6343,26.4765,,28.3257,36.7542,30.5505
23/09/2567,32.049,28.6819,23.1578,20.9395,28.0156,35.9159,25.0377,23.6072,26.4329,,28.3073,36.4257,30.503
20/09/2567,32.0525,28.6927,23.1592,20.9355,28.0242,35.9154,25.0418,23.7789,26.3948,,28.2934,36.3991,30.5077
19/09/2567,32.065,28.692,23.1455,20.9341,28.0233,35.9273,25.1071,23.6104,26.3817,,28.31,35.9881,30.5173
18/09/2567,31.9778,28.6599,23.1402,20.9328,27.9877,35.7601,24.8476,23.313,26.2019,,28.323,35.6367,30.362
17/09/2567,32.0084,28.6851,23.139,20.9318,28.0126,35.8078,24.8467,23.1933,26.267,28.6296,28.3946,35.9401,30.4048
16/09/2567,31.972,28.6573,23.1244,20.9302,27.9897,35.7408,24.8064,23.2422,26.1884,28.6286,28.408,36.0657,30.3415
13/09/2567,31.9515,28.6398,23.1109,20.927,27.9691,35.73,24.6895,23.2896,26.2015,28.624,28.3548,36.1942,30.3289
12/09/2567,32.0207,28.7062,23.1066,20.926,28.0115,35.8533,24.6816,23.3428,26.3093,28.6228,28.3211,36.3003,30.4423
11/09/2567,31.9269,28.6484,23.1082,20.9248,27.9699,35.6332,24.5967,23.2556,25.9908,28.6216,28.3552,35.5821,30.2439
10/09/2567,31.9415,28.6483,23.0998,20.9241,27.9725,35.65,24.7899,23.3168,25.9488,28.6203,28.3224,35.7335,30.2666
09/09/2567,32.0002,28.6969,23.0976,20.9222,28.0019,35.791,24.8173,22.8256,26.1355,28.6191,28.2697,35.7531,30.3983
06/09/2567,31.8417,28.5775,23.0948,20.9194,27.9103,35.4825,24.7981,22.5055,25.7455,28.6153,28.268,35.1827,30.124
05/09/2567,31.8402,28.6096,23.0941,20.919,27.9116,35.567,24.2912,22.4494,26.0483,28.6141,28.2169,35.5882,30.1848
04/09/2567,31.8921,28.7294,23.0935,20.9177,27.9753,35.7735,23.4475,22.2863,26.5476,28.6129,28.213,35.8738,30.3665
03/09/2567,31.915,28.7333,23.0867,20.9155,27.9725,35.9036,23.4247,22.1604,26.8037,28.6116,28.1139,35.8679,30.4904
02/09/2567,31.9414,28.7647,23.0835,20.9151,27.9702,36.019,23.2063,22.3759,27.0837,28.6104,28.0461,36.0088,30.5764
30/08/2567,31.8226,28.6655,23.0787,20.9043,27.8973,35.7899,23.3005,22.1519,26.7554,28.6068,28.0371,35.506,30.3879
29/08/2567,31.8513,28.7027,23.0772,20.9026,27.9224,35.8127,23.3262,22.1327,26.7416,28.6056,28.0749,35.8437,30.4058
28/08/2567,31.8896,28.7239,23.0778,20.902,27.9456,35.868,23.4655,22.0106,26.776,28.6043,28.1099,35.7282,30.4579
27/08/2567,31.9312,28.7654,23.0766,20.9003,27.9723,35.9659,23.394,21.9584,26.9349,28.603,28.1057,36.0423,30.5428
26/08/2567,31.9101,28.7536,23.073,20.899,27.9624,35.9202,23.3754,21.9247,26.8803,28.6018,28.1415,35.8572,30.5021
23/08/2567,31.9712,28.8095,23.0582,20.8945,27.9997,36.0762,23.1925,21.4505,27.1505,28.598,28.1619,36.0368,30.6441
22/08/2567,31.9009,28.7672,23.058,20.8933,27.9622,35.9798,22.956,21.2618,27.0998,28.5967,28.1078,35.7221,30.5567
21/08/2567,31.9191,28.7873,23.0529,20.8924,27.9773,36.0152,22.9229,21.2792,27.1703,28.5954,28.1762,36.1421,30.5865
20/08/2567,31.829,28.7305,23.0537,20.8912,27.9298,35.8684,22.7127,21.3393,27.034,28.5942,28.1272,36.056,30.4556
19/08/2567,31.8751,28.7683,23.0632,20.8904,27.9551,35.963,22.6364,21.3016,27.153,28.593,28.0781,36.1831,30.538
16/08/2567,31.9245,28.8617,23.0555,20.8883,28.0093,36.0637,22.1987,21.2782,27.2985,28.5893,28.0856,36.8538,30.6212
15/08/2567,31.8165,28.8107,23.0515,20.8862,27.96,35.8507,21.9465,21.5979,27.0421,28.588,28.0694,36.0194,30.4285
14/08/2567,31.7726,28.7767,23.0443,20.8857,27.9438,35.7088,22.1442,21.6495,26.7891,28.5868,28.1652,35.8852,30.3067
13/08/2567,31.818,28.8027,23.0274,20.8848,27.9591,35.785,22.3246,21.56,26.8119,28.5856,28.1251,36.4031,30.3781
09/08/2567,31.7316,28.7356,23.0154,20.8799,27.9012,35.6007,22.3799,21.4802,26.5103,28.5806,28.0263,36.0068,30.2187
08/08/2567,31.6917,28.7042,23.0105,20.8787,27.8726,35.511,22.4077,21.474,26.3555,28.5794,27.9745,36.005,30.1399
07/08/2567,31.7054,28.7359,23.0028,20.8773,27.8944,35.5062,22.3339,21.4187,26.3115,28.5781,28.0055,35.7585,30.1355
06/08/2567,31.5829,28.6864,23.0185,20.8758,27.8488,35.2552,22.031,21.158,26.059,28.5769,28.0559,35.6522,29.9102
05/08/2567,31.5001,28.6254,23.0336,20.8755,27.8136,35.0455,22.1341,21.0896,25.7385,28.5756,28.1279,35.6358,29.7207
02/08/2567,31.7698,28.7636,23.0196,20.8718,27.9338,35.6298,22.7624,21.0061,26.492,28.5719,28.1287,36.2309,30.2667
01/08/2567,31.9951,28.8694,23.0066,20.8706,28.019,36.1826,22.9011,21.0672,27.2627,28.5707,27.9881,36.5504,30.7546
31/07/2567,32.0543,28.8983,22.9993,20.8691,28.0328,36.3147,22.8642,20.8206,27.4381,28.5694,27.9026,36.7161,30.8639
30/07/2567,31.9955,28.8806,22.9824,20.8635,28.0046,36.2282,22.6214,20.5636,27.3508,28.5672,27.8308,36.3439,30.7957
26/07/2567,32.0439,28.8945,22.9723,20.8584,28.0109,36.3435,22.7547,20.4206,27.4781,28.5622,27.7405,36.1222,30.8976
25/07/2567,31.9765,28.8723,22.9605,20.8573,27.9798,36.2524,22.4766,20.3843,27.4181,28.561,27.6933,35.8424,30.8221
24/07/2567,32.0617,28.911,22.9518,20.8558,28.0151,36.4558,22.5955,20.5772,27.6856,28.5597,27.6666,36.4214,31.0032
23/07/2567,32.1924,28.9741,22.9438,20.8542,28.0698,36.7409,22.6811,20.3745,28.0948,28.5585,27.6927,36.5873,31.2483
19/07/2567,32.2262,28.9991,22.9403,20.8499,28.0933,36.7729,22.959,20.48,28.0368,28.5541,27.7163,36.5456,31.2878
18/07/2567,32.2264,28.9883,22.9415,20.849,28.0868,36.777,23.1015,20.4604,28.0599,28.5531,27.7656,36.8904,31.2873
17/07/2567,32.2231,28.998,22.9423,20.8488,28.0915,36.8269,22.8783,20.2006,28.2314,28.5521,27.7767,37.0345,31.3297
16/07/2567,32.3778,29.0904,22.9421,20.8472,28.1711,37.1706,22.883,20.3159,28.7132,28.5508,27.7799,37.4137,31.6317
15/07/2567,32.4062,29.098,22.9332,20.8459,28.1741,37.2396,23.009,20.0803,28.7727,28.5496,27.7185,36.8232,31.6998
12/07/2567,32.4209,29.1072,22.937,20.842,28.1844,37.2665,23.0206,19.9906,28.8097,28.5459,27.7246,36.6931,31.7233
11/07/2567,32.3873,29.088,22.9288,20.8407,28.1628,37.2098,22.9467,19.4299,28.7513,28.5446,27.7165,36.7929,31.6789
10/07/2567,32.3846,29.0735,22.9208,20.8392,28.1447,37.2315,22.898,19.4225,28.7943,28.5434,27.6223,36.2997,31.6988
09/07/2567,32.3011,29.0199,22.9103,20.8379,28.0952,37.0877,22.8234,19.3901,28.6354,28.5421,27.5914,36.1696,31.5774
08/07/2567,32.3422,29.0511,22.9032,20.837,28.1206,37.1432,22.8772,19.2687,28.6736,28.5409,27.6416,36.1765,31.6237
05/07/2567,32.3351,29.0567,22.8941,20.8327,28.1147,37.1452,22.7522,19.0336,28.6999,28.5372,27.6166,36.7422,31.622
04/07/2567,32.2697,29.0137,22.8868,20.8313,28.0726,37.0537,22.5944,18.891,28.6181,28.5359,27.5227,36.3131,31.5443
03/07/2567,32.2683,29.0226,22.88,20.83,28.0762,37.0389,22.5038,18.7156,28.592,28.5347,27.5383,36.4353,31.5294
02/07/2567,32.1978,28.9766,22.8798,20.8287,28.0328,36.9255,22.3934,18.7591,28.4544,28.5335,27.4392,36.1362,31.4371
01/07/2567,32.1427,28.9257,22.8847,20.8274,27.9938,36.8175,22.5317,18.8134,28.2927,28.5322,27.3917,35.995,31.343
28/06/2567,32.1631,28.9449,22.8792,20.8226,28.0158,36.8264,22.5477,19.0444,28.2902,28.5298,27.5133,35.8735,31.3472
27/06/2567,32.2582,29.0135,22.8656,20.8219,28.0731,36.9856,22.6718,18.9228,28.4475,28.5285,27.6045,36.0452,31.4895
26/06/2567,32.2491,28.9949,22.8677,20.82,28.0614,36.9587,22.8271,18.896,28.3766,28.5273,27.5873,35.6002,31.4694
25/06/2567,32.2086,28.9753,22.8662,20.8189,28.0475,36.8449,22.8162,18.9545,28.2277,28.526,27.6785,35.7632,31.3643
24/06/2567,32.1938,28.9771,22.8627,20.8173,28.0454,36.8232,22.7393,18.9322,28.2063,28.5248,27.6716,35.9609,31.3468
21/06/2567,32.1565,28.9545,22.8532,20.8132,28.0261,36.7903,22.5831,19.0737,28.2188,28.5211,27.6534,35.8184,31.3186
20/06/2567,32.204,28.9944,22.8415,20.8123,28.0481,36.8993,22.4854,19.0326,28.3877,28.5198,27.6579,36.4826,31.4076
19/06/2567,32.1899,28.9755,22.8357,20.8109,28.0389,36.8453,22.5925,19.0117,28.2902,28.5186,27.7048,35.9509,31.359
18/06/2567,32.1984,28.9888,22.8277,20.8096,28.0482,36.8734,22.4793,19.1306,28.3482,28.5174,27.7222,36.0996,31.3765
17/06/2567,32.1442,28.9392,22.8268,20.8083,28.0074,36.7763,22.5098,19.0625,28.2176,28.5161,27.6492,35.9425,31.295
14/06/2567,32.1409,28.9353,22.8225,20.8051,28.0111,36.734,22.6582,19.2637,28.1093,28.5124,27.7188,36.0963,31.2619
13/06/2567,32.1451,28.9193,22.8186,20.8043,28.0026,36.744,22.7497,19.1859,28.0916,28.5112,27.6385,35.5342,31.2648
12/06/2567,32.1792,28.9263,22.8086,20.803,28.0066,36.8226,22.82,19.4696,28.167,28.5099,27.5724,35.8543,31.3317
11/06/2567,32.0732,28.8553,22.8066,20.8016,27.9439,36.6417,22.7738,19.5747,27.9299,28.5087,27.4358,35.8196,31.1836
10/06/2567,32.1052,28.8666,22.8024,20.8003,27.9515,36.721,22.8501,19.708,28.0156,28.5074,27.3794,35.7877,31.2557
07/06/2567,32.0565,28.8168,22.8069,20.7958,27.9199,36.5867,23.0569,19.8117,27.8057,28.5037,27.4498,35.169,31.1333
06/06/2567,32.0936,28.8685,22.8019,20.7951,27.9687,36.6197,22.9695,19.9398,27.8132,28.5025,27.6064,36.4351,31.1649
05/06/2567,32.1469,28.8977,22.7918,20.7929,27.9954,36.6797,23.172,20.0746,27.7971,28.5013,27.6238,36.3785,31.2215
04/06/2567,32.0346,28.8241,22.7959,20.7925,27.9333,36.4455,23.1644,20.095,27.471,28.5,27.5651,35.8657,31.0173
31/05/2567,32.0546,28.8216,22.7823,20.7873,27.9218,36.5454,23.2572,20.0071,27.5782,28.4951,27.3479,36.074,31.1203
30/05/2567,32.0682,28.8187,22.7773,20.7845,27.9149,36.601,23.3822,19.9429,27.6512,28.4938,27.2719,36.2687,31.1731
29/05/2567,32.0727,28.8161,22.774,20.7832,27.9083,36.6648,23.3719,19.9933,27.7811,28.4925,27.2024,36.1517,31.2328
28/05/2567,32.1666,28.866,22.7806,20.7814,27.9589,36.8064,23.6223,20.0986,27.9254,28.4913,27.3281,36.3726,31.3503
27/05/2567,32.1813,28.8732,22.7762,20.7804,27.9707,36.8236,23.6863,20.154,27.937,28.49,27.3958,35.9893,31.3663
24/05/2567,32.1639,28.8678,22.7627,20.7756,27.9611,36.8089,23.5884,20.2107,27.9353,28.4863,27.3815,36.0526,31.3551
23/05/2567,32.1067,28.821,22.761,20.7743,27.9243,36.7036,23.6334,20.4457,27.8074,28.485,27.3669,35.8676,31.2578
21/05/2567,32.0985,28.8205,22.7518,20.7725,27.9234,36.6787,23.7045,20.5132,27.7887,28.4825,27.4874,37.0513,31.2329
20/05/2567,32.0409,28.76,22.7802,20.7706,27.8809,36.5532,23.8621,20.3704,27.6186,28.4813,27.4378,36.8229,31.1206
17/05/2567,32.1046,28.8107,22.7876,20.7681,27.9251,36.6468,23.9409,20.3778,27.6898,28.4775,27.4773,36.8685,31.2071
16/05/2567,32.0684,28.792,22.7847,20.7666,27.9121,36.5573,23.8563,20.4029,27.5848,28.4763,27.5446,36.2169,31.1227
15/05/2567,32.1571,28.8738,22.7669,20.7655,27.9741,36.7249,23.7379,20.4931,27.7746,28.475,27.5837,36.7495,31.2767
14/05/2567,32.11,28.8261,22.7601,20.7641,27.9326,36.6455,23.8443,20.4966,27.6173,28.4738,27.4271,36.4315,31.2183
13/05/2567,32.1252,28.8456,22.7556,20.7624,27.9445,36.6674,23.7929,20.5257,27.6286,28.4725,27.4204,36.2832,31.2385
10/05/2567,32.0673,28.7978,22.7503,20.7582,27.9039,36.5624,23.7475,20.4601,27.515,28.4688,27.4011,36.5981,31.1429
09/05/2567,32.1155,28.8519,22.7427,20.7569,27.9457,36.6438,23.6982,20.5605,27.5945,28.4675,27.4594,36.5209,31.22
08/05/2567,32.1088,28.8533,22.7472,20.7559,27.9471,36.632,23.6945,20.5753,27.5738,28.4663,27.4561,36.0109,31.2121
07/05/2567,32.1206,28.8542,22.7501,20.7545,27.9535,36.6379,23.7555,20.7798,27.5709,28.4651,27.4875,36.0644,31.2147
03/05/2567,31.9472,28.7345,22.7423,20.7494,27.8457,36.327,23.6411,20.4716,27.1917,28.4601,27.3491,35.7766,30.9428
02/05/2567,31.8687,28.6937,22.7352,20.7482,27.8025,36.1822,23.5014,20.5629,26.9925,28.4589,27.2598,35.9539,30.8198
30/04/2567,31.8703,28.6872,22.7229,20.7456,27.7797,36.1776,23.5783,20.5607,26.9616,28.4564,27.1656,35.8655,30.8025
29/04/2567,31.9057,28.719,22.7185,20.7395,27.8062,36.2446,23.4757,20.5792,27.0853,28.4551,27.2463,36.3732,30.8546
26/04/2567,31.8231,28.6512,22.7106,20.7356,27.7447,36.1055,23.3907,20.6462,26.93,28.4513,27.1582,36.3816,30.7307
25/04/2567,31.7765,28.6175,22.7157,20.7348,27.707,35.973,23.4925,20.7026,26.7275,28.4501,27.1126,36.3333,30.6016
24/04/2567,31.8321,28.6582,22.7247,20.7335,27.7441,36.0669,23.4468,20.7,26.8687,28.4488,27.1841,36.1441,30.6794
23/04/2567,31.8351,28.6757,22.7262,20.7323,27.7585,36.0209,23.4002,20.6395,26.7809,28.4475,27.2703,36.2486,30.6335
22/04/2567,31.683,28.588,22.7215,20.731,27.6788,35.7094,23.2578,20.6765,26.3781,28.4463,27.2451,36.2635,30.3559
19/04/2567,31.5675,28.5297,22.724,20.7275,27.6241,35.5151,22.9418,20.6966,26.2078,28.4425,27.2166,36.9744,30.1805
18/04/2567,31.6458,28.5352,22.7191,20.726,27.6413,35.6683,23.3853,20.8318,26.3401,28.4412,27.1907,36.791,30.3219
17/04/2567,31.6805,28.5415,22.7011,20.7256,27.6509,35.726,23.5311,20.762,26.3844,28.4399,27.2324,36.711,30.372
11/04/2567,31.9045,28.647,22.7001,20.7182,27.7579,36.2617,23.8837,20.9328,27.1576,28.4323,27.267,36.583,30.8417
10/04/2567,31.8719,28.6299,22.7376,20.7165,27.7515,36.1289,24.0723,20.9533,26.928,28.4311,27.3126,35.6935,30.7221
09/04/2567,31.9461,28.7045,22.7535,20.7159,27.822,36.2029,24.0417,20.937,27.0128,28.4298,27.5148,36.0168,30.78
05/04/2567,31.945,28.7452,22.7641,20.7107,27.8411,36.2365,23.588,20.9522,27.1444,28.4248,27.4711,35.8887,30.8059
04/04/2567,31.9789,28.7848,22.7606,20.7098,27.8778,36.2613,23.5394,20.9734,27.16,28.4235,27.5854,35.4393,30.8254
03/04/2567,31.9646,28.7593,22.7629,20.7087,27.8572,36.2653,23.5432,21.1289,27.188,28.4223,27.5059,35.6327,30.8308
02/04/2567,31.9147,28.7226,22.7709,20.7078,27.8266,36.1618,23.5826,21.0329,27.0441,28.4211,27.4892,35.2912,30.745
01/04/2567,31.8814,28.6922,22.7755,20.7069,27.8068,36.0834,23.5692,21.0283,26.9713,28.4198,27.5574,34.6166,30.6705
29/03/2567,31.8786,28.704,22.7658,20.6975,27.8158,36.0446,23.5416,20.9173,26.9145,28.4161,27.6537,34.0799,30.6336
28/03/2567,31.8937,28.7276,22.7634,20.6963,27.8322,36.0784,23.414,20.8082,26.9723,28.4149,27.6646,34.1704,30.6615
27/03/2567,31.8831,28.7008,22.7545,20.6951,27.8161,36.057,23.5786,20.7966,26.9114,28.4136,27.6522,33.7018,30.6455
26/03/2567,31.8012,28.6373,22.7478,20.6939,27.7573,35.9246,23.5172,20.8085,26.7705,28.4124,27.5783,33.3567,30.5279
25/03/2567,31.8371,28.6675,22.7483,20.6927,27.7812,36.0023,23.4804,20.8787,26.8736,28.4112,27.5717,33.369,30.5987
22/03/2567,31.8738,28.682,22.7455,20.6887,27.7999,36.0541,23.67,20.878,26.9037,28.4075,27.6253,33.2456,30.6456
21/03/2567,31.7615,28.5735,22.749,20.6875,27.7104,35.87,23.7809,20.9129,26.6833,28.4062,27.4976,33.2139,30.4852
20/03/2567,31.7116,28.5587,22.7422,20.686,27.6887,35.7674,23.5913,20.9008,26.5579,28.405,27.4752,33.3613,30.3911
19/03/2567,31.6668,28.527,22.7404,20.685,27.6598,35.6658,23.7116,21.1422,26.387,28.3989,27.4399,32.9074,30.3006
18/03/2567,31.6443,28.5,22.7431,20.6837,27.6385,35.6536,23.7559,21.051,26.3962,28.3977,27.3869,32.8469,30.2917
15/03/2567,31.5452,28.43,22.7419,20.6801,27.581,35.4507,23.7643,21.2626,26.134,28.3958,27.3836,32.6417,30.1117
